timestamp,trial,trial_phase,gaze_x,gaze_y,left_iris_radius,right_iris_radius,head_pose,blink_state,target_x,target_y,used_in_model
1783011653982,1,horizontal,,,0.0,0.0,"[0.037414071504611734, 0.10360049614404232, -0.07856555644776791]",0,430.1267694041362,255.0,False
1783011653990,1,horizontal,,,0.0,0.0,"[0.037414071504611734, 0.10360049614404232, -0.07856555644776791]",0,428.11724695842884,255.0,False
1783011654029,1,horizontal,,,0.0,0.0,"[0.03009942908226315, 0.09937752448157644, -0.08616003052461267]",0,418.43579302623493,255.0,False
1783011654039,1,horizontal,,,0.0,0.0,"[0.03009942908226315, 0.09937752448157644, -0.08616003052461267]",0,416.0222150356502,255.0,False
1783011654055,1,horizontal,,,0.0,0.0,"[0.03009942908226315, 0.09937752448157644, -0.08616003052461267]",0,412.02673890407596,255.0,False
1783011654096,1,horizontal,,,0.0,0.0,"[0.037299256017249593, 0.09582735608125659, -0.08615990780114166]",0,401.71409387535533,255.0,False
1783011654103,1,horizontal,,,0.0,0.0,"[0.037299256017249593, 0.09582735608125659, -0.08615990780114166]",0,400.01964000643244,255.0,False
1783011654146,1,horizontal,,,0.0,0.0,"[0.034351128296919886, 0.10188117504177596, -0.08464018630262685]",0,389.0410950916542,255.0,False
1783011654150,1,horizontal,,,0.0,0.0,"[0.034351128296919886, 0.10188117504177596, -0.08464018630262685]",0,387.9693319225746,255.0,False
1783011654167,1,horizontal,,,0.0,0.0,"[0.034351128296919886, 0.10188117504177596, -0.08464018630262685]",0,383.7267056493142,255.0,False
1783011654213,1,horizontal,,,0.0,0.0,"[0.034867109737621194, 0.09470022518135301, -0.08311369688046986]",0,371.94962124405527,255.0,False
1783011654215,1,horizontal,,,0.0,0.0,"[0.034867109737621194, 0.09470022518135301, -0.08311369688046986]",0,371.332321187341,255.0,False
1783011654231,1,horizontal,,,0.0,0.0,"[0.034867109737621194, 0.09470022518135301, -0.08311369688046986]",0,367.2655623676175,255.0,False
1783011654247,1,horizontal,,,0.0,0.0,"[0.034867109737621194, 0.09470022518135301, -0.08311369688046986]",0,363.09151831139883,255.0,False
1783011654281,1,horizontal,,,0.0,0.0,"[0.03612133732214973, 0.09573075649811214, -0.08463017367045181]",0,354.3222309099267,255.0,False
1783011654294,1,horizontal,,,0.0,0.0,"[0.03612133732214973, 0.09573075649811214, -0.08463017367045181]",0,350.86467432633367,255.0,False
1783011654311,1,horizontal,,,0.0,0.0,"[0.03612133732214973, 0.09573075649811214, -0.08463017367045181]",0,346.60761447524175,255.0,False
1783011654345,1,horizontal,,,0.0,0.0,"[0.033317267470848955, 0.09746866166117196, -0.08767699570729968]",0,337.7904636979053,255.0,False
1783011654358,1,horizontal,,,0.0,0.0,"[0.033317267470848955, 0.09746866166117196, -0.08767699570729968]",0,334.4173457895392,255.0,False
1783011654396,1,horizontal,,,0.0,0.0,"[0.03158058725985757, 0.09674898720324165, -0.08006753667625864]",0,324.730653693535,255.0,False
1783011654407,1,horizontal,,,0.0,0.0,"[0.03158058725985757, 0.09674898720324165, -0.08006753667625864]",0,321.9884676268284,255.0,False
1783011654446,1,horizontal,,,0.0,0.0,"[0.030488921876871133, 0.09785889292771999, -0.08310959080047997]",0,312.05350501227724,255.0,False
1783011654455,1,horizontal,,,0.0,0.0,"[0.030488921876871133, 0.09785889292771999, -0.08310959080047997]",0,309.6875080808019,255.0,False
1783011654471,1,horizontal,,,0.0,0.0,"[0.030488921876871133, 0.09785889292771999, -0.08310959080047997]",0,305.5758103831588,255.0,False
1783011654513,1,horizontal,,,0.0,0.0,"[0.03555779868667508, 0.10231214068426908, -0.09219024690531703]",0,295.10650900451117,255.0,False
1783011654519,1,horizontal,,,0.0,0.0,"[0.03555779868667508, 0.10231214068426908, -0.09219024690531703]",0,293.3757164123504,255.0,False
